timestamp,src_ip,dst_ip,src_port,dst_port,opcua_payload
1614578448.928910,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2032322c202273756363657373223a
1614578448.928913,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578448.969632,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2038380d0a0d0a7b22736571223a2032332c202274797065223a202272657175657374
1614578448.969649,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578448.974697,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203533360d0a0d0a
1614578448.974724,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578448.974735,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2032332c202273756363657373223a
1614578448.974738,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578449.352912,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a203131360d0a0d0a7b22736571223a2032342c202274797065223a2022726571756573
1614578449.352928,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578449.353285,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203136310d0a0d0a
1614578449.353297,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578449.353304,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2032342c202273756363657373223a
1614578449.353307,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578449.366816,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2038300d0a0d0a7b22736571223a2032352c202274797065223a202272657175657374
1614578449.366831,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578449.367058,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203332310d0a0d0a
1614578449.367069,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578449.367075,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2032352c202273756363657373223a
1614578449.367078,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578449.369523,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2039340d0a0d0a7b22736571223a2032362c202274797065223a202272657175657374
1614578449.369535,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578449.374207,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a20313334390d0a0d0a
